Date,Amount,Currency,Description,DebitAccount,CreditAccount,DebitSubAccount,CreditSubAccount,Type,GroupTag,GLinkDrive,ID
2023-05-31,500.00,INR,UPI/351704965184/June cork/karthikind@okic/ICICI Bank/ICI0cd9df0e7a63484babb885,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13436
2023-05-31,500.00,INR,UPI/351780866112/UPI/sagaanu-1@okaxi/Indian Overseas/ICI61b4636feb334fb9bf66ff0,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13437
2023-05-31,132.00,INR,UPI/315154583729/UPI/paytmqr28100505/Paytm Payments /ICI6c03ab0b3d41490c966054e,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13438
2023-06-01,"25,000.00",INR,ACH/NSEClearingLimited/1998883068,DigitalPay,BankAsset,Investment,ICICI Thoraipakkam - Dinesh,,,,13439
2023-06-01,"1,500.00",INR,UPI/315226613996/R2 Jun Sal/rprakash7471@ok/ARUNACHAL PRADE/ICId891b5c1ad044d9c,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13440
2023-06-01,130.00,INR,UPI/315220823685/UPI/paytmqr28100505/Paytm Payments /ICI324e9f2e6dfa4d4e84fcab1,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13441
2023-06-02,"50,000.00",INR,BIL/NEFT/HS92315304431250/HDFC0004460/NETANYA DINE,DigitalPay,BankAsset,Investment,ICICI Thoraipakkam - Dinesh,,,,13442
2023-06-02,"8,500.00",INR,UPI/315374592204/UPI/rgprabakaran1-1/Deutsche Bank/AXI2984ca93ef0a4966bab482428,BankAsset,DigitalPay,ICICI Thoraipakkam - Dinesh,Tenant,,,,13443
2023-06-02,400.00,INR,UPI/351986655271/UPI/www.santhoshkum/Karur Vysya Ban/ICI4b49df6182a04b77aea42a9,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13444
2023-06-03,"5,000.00",INR,MMT/IMPS/315408292394/Medical support/S JOHN PET/S,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13445
2023-06-03,210.00,INR,UPI/315411663900/UPI/bdhana77@oksbi/State Bank Of I/ICI93e5077b53814910b417dc17,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13446
2023-06-03,"1,123.22",INR,BIL/ONL/000674208702/Indian Oil/112899379947-10,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13447
2023-06-03,"8,500.00",INR,UPI/315439888587/rent/mr.s.poobalan19/HDFC BANK LTD/HDF7191b940fe1c401ab2d6f9ae,BankAsset,DigitalPay,ICICI Thoraipakkam - Dinesh,Tenant,,,,13448
2023-06-03,300.00,INR,UPI/315447080910/Pay via Razorpa/booknplayprivat/ICICI Bank/ICIab9ee80002534288,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13449
2023-06-03,"9,000.00",INR,UPI/352090983500/UPI/sagaanu-1@okaxi/Indian Overseas/ICI50694f95f22f451da48035d,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13450
2023-06-05,"5,900.00",INR,UPI/352161497247/UPI/umasankar2018ju/HDFC BANK LTD/ICI3a4fe7c6d77c4f25a088ac431,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13451
2023-06-05,"15,000.00",INR,UPI/352175607430/UPI/asri934@okaxis/Indian Bank/ICIf174e7224d2c41e9905a7a16d73c,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13452
2023-06-05,"2,250.00",INR,UPI/315533903348/UPI/sagaanu-1@okaxi/Indian Overseas/ICI903b5b4886c14774a83c794,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13453
2023-06-05,60.00,INR,UPI/315643027200/UPI/muruga.win-3@ok/Axis Bank Ltd./ICIbda4687bee6841ed9dd13b2d,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13454
2023-06-05,"1,300.00",INR,UPI/352250624263/June Membership/muruga.win-3@ok/Axis Bank Ltd./ICI988c913c9ba1,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13455
2023-06-05,"5,000.00",INR,UPI/315677237068/UPI/benzhigerjohn2@/Indian Overseas/ICI29a0a482107d449791a0953,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13456
2023-06-06,"23,750.00",INR,BIL/NEFT/HS92315705137823/Netanya Van fee/VAELS IN,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13457
2023-06-07,"25,000.00",INR,ACH/NSEClearingLimited/2007450789,DigitalPay,BankAsset,Investment,ICICI Thoraipakkam - Dinesh,,,,13458
2023-06-07,"20,000.00",INR,ATM/SECNM768/CASH WDL/07-06-23,CashPay,BankAsset,Cash,ICICI Thoraipakkam - Dinesh,,,,13459
2023-06-07,400.00,INR,UPI/352486889930/UPI/www.santhoshkum/Karur Vysya Ban/ICI98033e6b2b644e2bafbe29b,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13460
2023-06-09,140.00,INR,UPI/316000669040/UPI/paytmqr28,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13461
2023-06-10,400.00,INR,UPI/352758094157/UPI/www.santhoshkum/Karur Vysya Ban/ICI54cd482dfa794ffea512033,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13462
2023-06-10,505.90,INR,BIL/ONL/000678294351/Chennai Tr/8313625934535/vdin,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13463
2023-06-12,599.00,INR,BIL/ONL/000678753584/APOLLO HEA/M0QF3VK0EXXFYT,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13464
2023-06-12,"10,399.00",INR,UPI/352954748883/UPI/asri934@okaxis/Indian Bank/ICI26b69b37d50648c1af698d2c60b5,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13465
2023-06-12,165.00,INR,UPI/352906153001/UPI/paytmqr1qjdqo82/Paytm Payments /ICId6a1e715edb649518b71b94,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13466
2023-06-13,"2,543.31",INR,UPI/316428674548/UPI/airtelpostpaid@/Axis Bank Ltd./AXB9cea5781b1034869b046f48f,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13467
2023-06-13,"63,000.00",INR,BIL/NEFT/HS92316405935859/NEFTCC-Amex pay/DINESH T,DigitalPay,BankAsset,CreditCard Payment,ICICI Thoraipakkam - Dinesh,,,,13468
2023-06-13,"100,000.00",INR,BIL/ONL/000679492434/State Bank/SBICARD_YICI193,DigitalPay,BankAsset,CreditCard Payment,ICICI Thoraipakkam - Dinesh,,,,13469
2023-06-13,"140,000.00",INR,BIL/INFT/CFH2290452/,BankAsset,DigitalPay,ICICI Thoraipakkam - Dinesh,Misc,,,,13470
2023-06-13,"51,406.00",INR,BIL/ONL/000679495247/State Bank/SBICARD_YICI193,DigitalPay,BankAsset,CreditCard Payment,ICICI Thoraipakkam - Dinesh,,,,13471
2023-06-13,"25,000.00",INR,MMT/IMPS/316419318129/Church Building/JUDE JOSEP/I,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13472
2023-06-14,"44,553.00",INR,BIL/ONL/000679765449/State Bank/SBICARD_YICI193,DigitalPay,BankAsset,CreditCard Payment,ICICI Thoraipakkam - Dinesh,,,,13473
2023-06-14,"2,453.00",INR,BIL/ONL/000679807042/Life Insur/LIC_YICI1936452/vd,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13474
2023-06-14,"5,806.00",INR,BIL/ONL/000679808078/Life Insur/LIC_YICI1936456/vd,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13475
2023-06-15,"4,044.30",INR,UPI/316647918718/IRCTC TICKET BO/irctc.cf@hdfcba/HDFC BANK LTD/HDFDA08BD7E54724,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13476
2023-06-16,600.00,INR,UPI/353339243942/Bat gut/muruga.win-3@ok/Axis Bank Ltd./ICI63dce85051c74347a591,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13477
2023-06-16,"2,150.00",INR,BIL/NEFT/HS92316706201562/Netanya/VAELS INTE/UTIB0,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13478
2023-06-17,30.00,INR,UPI/316837181710/UPI/paytmqr28100505/Paytm Payments /ICIf94bd58219ba489892db73d,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13479
2023-06-17,300.00,INR,UPI/316886241209/Pay via Razorpa/booknplayprivat/ICICI Bank/ICI8e5206a39d424362,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13480
2023-06-19,60.00,INR,UPI/316988440198/Pay via Razorpa/lazypaypvtltd.r/ICICI Bank/ICI888e85fc406f48f0,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13481
2023-06-19,405.00,INR,UPI/316944923175/Pay To A  MANIK/bharatpe9072151/Yes Bank Ltd/ICI9a69e35ae67b40,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13482
2023-06-19,"1,500.00",INR,UPI/353579228839/UPI/nathimiqbal786-/Kotak Mahindra /ICI3c34ff7f05e74b78869b9c8,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13483
2023-06-19,84.00,INR,UPI/316904529714/UPI/dunzo.payu@hdfc/HDFC BANK LTD/ICIbda7ef7a0c654b879dc69bd8c,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13484
2023-06-19,299.00,INR,UPI/353505127235/UPI/paytm-45287883@/Paytm Payments /ICI1708e53408b64be78874c3b,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13485
2023-06-19,300.00,INR,UPI/317090746213/Pay via Razorpa/booknplayprivat/ICICI Bank/ICIc8c19459741c4891,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13486
2023-06-19,300.00,INR,UPI/317092568574/Pay via Razorpa/booknplayprivat/ICICI Bank/ICI94c6fc720185418d,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13487
2023-06-19,300.00,INR,UPI/317092558802/Pay via Razorpa/booknplayprivat/ICICI Bank/ICI3e1ce8a7563e447f,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13488
2023-06-20,160.00,INR,UPI/353736992075/UPI/paytmqr28100505/Paytm Payments /ICI3d6d35efc8ce4c15b2b7239,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13489
2023-06-20,60.00,INR,UPI/353774591074/UPI/paytm-577988034/Paytm Payment,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13490
2023-06-20,300.00,INR,UPI/317195323848/Pay via Razorpa/booknplayprivat/ICICI Bank/ICI501411e531504d8b,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13491
2023-06-21,"5,000.00",INR,MMT/IMPS/317208851781/MOBLTA5R28IEH5U/VINCENT DE/S,BankAsset,DigitalPay,ICICI Thoraipakkam - Dinesh,Misc,,,,13492
2023-06-24,"4,891.35",INR,UPI/317546300306/UPI/paytmqr28100505/Paytm Payments /ICIe71d974e146c4059a043436,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13493
2023-06-24,"2,099.00",INR,UPI/317556197696/UPI/q23626764@ybl/Yes Bank Ltd/ICId709980400d2495eac253fc462d6,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13494
2023-06-24,"1,578.00",INR,UPI/317530197866/UPI/q255236544@ybl/Yes Bank Ltd/ICI9cb12848f0d847edb54f79bf551,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13495
2023-06-24,122.00,INR,UPI/317581405433/UPI/farmfreshmeats./HDFC BANK LTD/PINELABPOSDQR424315082713584,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13496
2023-06-26,"8,000.00",INR,UPI/317603507144/Rent for May 20/maheshwarimohan/Karur Vysya Ban/HDF555538e3b3a,BankAsset,DigitalPay,ICICI Thoraipakkam - Dinesh,Tenant,,,,13497
2023-06-26,90.00,INR,UPI/354204547373/UPI/paytmqr28100505/Paytm Payments /ICI22d70dcf95604cb2aff541e,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13498
2023-06-26,300.00,INR,UPI/317707882589/Pay via Razorpa/booknplayprivat/ICICI Bank/ICI376a6c4cdeec4b75,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13499
2023-06-26,300.00,INR,UPI/317709122533/Pay via Razorpa/booknplayprivat/ICICI Bank/ICI890f8e9fb90749f8,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13500
2023-06-26,400.00,INR,UPI/354302664057/UPI/www.santhoshkum/Karur Vysya Ban/ICI547a9738411340a9a54ef9a,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13501
2023-06-27,300.00,INR,UPI/317811594754/Pay via Razorpa/booknplayprivat/ICICI Bank/ICIa3bf9b29899b47bd,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13502
2023-06-27,300.00,INR,UPI/317811605609/Pay via Razorpa/booknplayprivat/ICICI Bank/ICI7233559da5674834,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13503
2023-06-27,300.00,INR,UPI/317811622319/Pay via Razorpa/booknplayprivat/ICICI Bank/ICIf186851383854c49,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13504
2023-06-28,"1,600.00",INR,BIL/NEFT/HS92317907124398/Netanya 6C/VAELS INTE/UT,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13505
2023-06-28,"100,000.00",INR,UPI/354549712666/Netanyas/mariadhas.am@ok/ICICI Bank/ICIeda1738d26d84da0a9bf67a,BankAsset,DigitalPay,ICICI Thoraipakkam - Dinesh,Misc,,,,13506
2023-06-30,"3,031.00",INR,021201584122:Int.Pd:30-03-2023 to 29-06-2023,BankAsset,DigitalPay,ICICI Thoraipakkam - Dinesh,ICICI,,,,13507
2023-06-30,"251,639.00",INR,NEFT-CITIN23385484331-CATERPILLAR IND ENGG  SOLUTIONS P L-SAL JUN23-0535982007-,BankAsset,DigitalPay,ICICI Thoraipakkam - Dinesh,Caterpillar India,,,,13508
2023-06-30,120.00,INR,UPI/318182665662/UPI/muruga.win-1@ok/Axis Bank Ltd./ICIfafd122497734db5be70e7d1,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13509
2023-06-30,463.00,INR,UPI/354735957310/Oid1053887346UP/dominospizzaonl/Paytm Payments /PTM30630253379,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13510
2023-06-30,750.00,INR,UPI/318119579631/UPI/kchandran7@okax/Axis Bank Ltd./ICI6c7cf45685a14cfe94c1abda,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13511
2023-06-30,"5,000.00",INR,MMT/IMPS/318120872887/June Cont/SOCIETY OF/SIBL000,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13512
2023-06-30,"30,050.00",INR,MMT/IMPS/318120877230/Christy Edu/SOCIETY OF/SIBL0,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13513
2023-07-01,"25,000.00",INR,ACH/NSEClearingLimited/2041316812,DigitalPay,BankAsset,Investment,ICICI Thoraipakkam - Dinesh,,,,13514
2023-07-01,"8,500.00",INR,UPI/318250842439/rent poobalan/mr.s.poobalan19/HDFC BANK LTD/HDF006be560052e4ac,BankAsset,DigitalPay,ICICI Thoraipakkam - Dinesh,Tenant,,,,13515
2023-07-01,360.00,INR,UPI/318214803339/UPI/8072790887@okbi/Axis Bank Ltd./ICI3174c7069a35427880c5b5cf,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13516
2023-07-01,122.00,INR,UPI/318241305919/UPI/farmfreshmeats./HDFC BANK LTD/PINELABPOSDQR424315062713678,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13517
2023-07-01,"5,000.00",INR,MMT/IMPS/318218022327/Son medical 519/S JOHN PET/S,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13518
2023-07-01,"1,500.00",INR,UPI/318275407911/R2 Jul Sal/rprakash7471@ok/State Bank Of I/ICI32bad5d5785b4e37,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13519
2023-07-01,"1,300.00",INR,UPI/354821813773/July membership/muruga.win-1@ok/Axis Bank Ltd./ICI2cfe4e66c2da,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13520
2023-07-01,178.00,INR,UPI/318222377106/Pay via Razorpa/lazypaypvtltd.r/ICICI Bank/ICI054f7426ca9145ce,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13521
2023-07-03,"50,000.00",INR,BIL/NEFT/HS92318307741735/HDFC0004460/NETANYA DINE,DigitalPay,BankAsset,Investment,ICICI Thoraipakkam - Dinesh,,,,13522
2023-07-03,"10,000.00",INR,UPI/318327022986/Part 1 LSR/auxisbi@ybl/State Bank Of I/YBL6ae47d6672644a88b047,BankAsset,DigitalPay,ICICI Thoraipakkam - Dinesh,Misc,,,,13523
2023-07-03,"3,200.00",INR,BIL/ONL/000688189769/TAMILNADU /092040072234T54/vd,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13524
2023-07-03,"8,500.00",INR,UPI/318320291705/UPI/rgprabakaran1-1/Deutsche Bank/AXI1498ba7e85a84acaa2323c1f2,BankAsset,DigitalPay,ICICI Thoraipakkam - Dinesh,Tenant,,,,13525
2023-07-03,300.00,INR,UPI/318426000162/Pay via Razorpa/booknplayprivat/ICICI Bank/ICIa1c170ff662e4541,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13526
2023-07-03,300.00,INR,UPI/318426003281/Pay via Razorpa/booknplayprivat/ICICI Bank/ICI86c81443a48b4ff9,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13527
2023-07-03,300.00,INR,UPI/318426005678/Pay via Razorpa/booknplayprivat/ICICI Bank/ICI44b8b25882d84be3,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13528
2023-07-03,300.00,INR,UPI/318426007954/Pay via Razorpa/booknplayprivat/ICICI Bank/ICI9cdfb8cf9333475d,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13529
2023-07-03,360.00,INR,UPI/318478458638/UPI/9600081895@upi/ICICI Bank/ICI1eb7c45a922a48b8b91da9764bbcf,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13530
2023-07-04,400.00,INR,UPI/318583791798/Pay via Razorpa/indigo@axisbank/Axis Bank Ltd./AXI10531f051dbd,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13531
2023-07-05,"1,179.00",INR,UPI/355244831225/UPI/billdesk.broadb/ICICI Bank/ICI726553b1f97d4ca0889b36775659,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13532
2023-07-05,708.00,INR,UPI/355222137931/UPI/kchandran7@okhd/Axis Bank Ltd./ICI0bc065e843d3498abc9054fe,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13533
2023-07-05,40.00,INR,UPI/318607939127/UPI/yesudass773@oks/Indian Bank/ICI42e91f0d45c34d9e92cacb5167e,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13534
2023-07-05,75.00,INR,UPI/355238253812/UPI/q508299769@ybl/Yes Bank Ltd/ICI9f1c451754d34fecb70bfbbb1ae,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13535
2023-07-06,"3,070.00",INR,UPI/318776161676/Tea 500Snacks 1/7299019901@ybl/HDFC BANK LTD/YBLba88b1d684ce44,BankAsset,DigitalPay,ICICI Thoraipakkam - Dinesh,Misc,,,,13536
2023-07-06,110.00,INR,UPI/318720000505/UPI/paytmqr28100505/Paytm Payments /ICI200f7d3160854bedb70bb19,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13537
2023-07-06,500.00,INR,UPI/318709396277/UPI/karthikind@okic/ICICI Bank/ICId06c22bfabc74fbaab784aa5e56d,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13538
2023-07-07,"25,000.00",INR,ACH/NSEClearingLimited/2051500023,DigitalPay,BankAsset,Investment,ICICI Thoraipakkam - Dinesh,,,,13539
2023-07-07,"12,000.00",INR,UPI/355442904091/Apartment Maint/josycerlin77@ok/ICICI Bank/ICI21e0c2c36d1249e1,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13540
2023-07-07,50.00,INR,UPI/318857015524/UPI/q21189511@ybl/Yes Bank Ltd/ICI8c9ae1922c914d4c8f07ea64e47c,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13541
2023-07-08,65.00,INR,UPI/318973133046/UPI/q27741953@ybl/Yes Bank Ltd/ICI3faf3873c586448fb4cf3932c9a1,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13542
2023-07-08,499.00,INR,UPI/355500015348/Request from Am/amazonpaygrocer/Yes Bank Ltd/APY70519a41a1164d,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13543
2023-07-08,721.50,INR,UPI/355500016051/Request from Am/amazon@yapl/Yes Bank Ltd/APYd334765894314a8b86,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13544
2023-07-10,205.00,INR,UPI/355681586265/UPI/paytmqr28100505/Paytm Payments /ICIbc6e83b343c845e2b4b797b,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13545
2023-07-10,"2,284.30",INR,UPI/319009925163/IRCTC TICKET BO/irctc.cf@hdfcba/HDFC BANK LTD/HDF0E97AE8E396D4,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13546
2023-07-10,"3,153.60",INR,UPI/319009937250/IRCTC TICKET BO/irctc.cf@hdfcba/HDFC BANK LTD/HDFFBDE3229919B4,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13547
2023-07-10,"1,920.00",INR,UPI/319032741022/secret bag from/7299019901@ybl/HDFC BANK LTD/YBL7df5826d8f3e42,BankAsset,DigitalPay,ICICI Thoraipakkam - Dinesh,Misc,,,,13548
2023-07-10,300.00,INR,UPI/355616535348/You are paying/amazonpay@yapl/Yes Bank Ltd/APY01893b4a65ff8518,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13549
2023-07-10,"1,000.00",INR,UPI/319000081067/Request from Am/amazon@yapl/Yes Bank Ltd/APY340ed55686eb409181,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13550
2023-07-10,160.00,INR,UPI/319016546814/You are paying/amazonpay@yapl/Yes Bank Ltd/APY01893b54aeee95d4,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13551
2023-07-11,"1,500.00",INR,UPI/319214454796/9July Barrowed/auxilian@oksbi/State Bank Of I/ICI5f31a9472dc04,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13552
2023-07-12,"1,000.00",INR,UPI/355981665106/For 9 Jul borro/aruldhasmm@oksb/State Bank Of I/ICIdd54576f190,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13553
2023-07-12,"4,200.00",INR,UPI/355906764010/UPI/umasankar2018ju/HDFC BANK LTD/ICI388baf9f775f41d5b747c4b9a,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13554
2023-07-12,210.00,INR,UPI/355959470181/June Bill/bdhana77@oksbi/State Bank Of I/ICI692cf1edf48a4472a4,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13555
2023-07-12,"7,500.00",INR,UPI/355971865237/flight charge/mariadhas.am@ok/ICICI Bank/ICI8c290b5d381a45c8b8,BankAsset,DigitalPay,ICICI Thoraipakkam - Dinesh,Misc,,,,13556
2023-07-12,"3,000.00",INR,UPI/319317116577/UPI Refund/irctc.cf@hdfcba/HDFC BANK LTD/HDF28D43954B66746188A,BankAsset,DigitalPay,ICICI Thoraipakkam - Dinesh,Misc,,,,13557
2023-07-13,550.00,INR,UPI/356025098942/UPI/muruga.win-3@ok/Axis Bank Ltd./ICIfe5dcba4d9d547ff9d23dd41,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13558
2023-07-14,"5,500.00",INR,UPI/356100830585/Printer for Fat/joseph.amaladas/State Bank Of I/ICI798e3eabe67,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13559
2023-07-15,193.00,INR,UPI/319619577563/UPI/paytmqr28100505/Paytm Payments /ICI0fd9bfa87a8844f78d176be,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13560
2023-07-17,"50,000.00",INR,UPI/319882663227/UPI/DUMMY NAME/State Bank Of I/ICI247147a26fd046acaefc24918655,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13561
2023-07-17,"50,000.00",INR,UPI/319873963435/UPI/DUMMY NAME/State Bank Of I/ICIfb924c7bf6f4468d9063e78e7158,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13562
2023-07-18,606.00,INR,BIL/ONL/000696119063/LAZYPAY PR/MF54SBSQISS7VA/172,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13563
2023-07-18,"1,102.00",INR,UPI/319943403724/Chicken/kchandran7@okhd/Axis Bank Ltd./ICI4aeeaaee971941f88580,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13564
2023-07-18,"12,039.00",INR,BIL/ONL/000696440092/TAMILNADU /093260022T54635/vd,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13565
2023-07-20,"3,200.00",INR,UPI/320111449768/UPI/umasankar2018ju/HDFC BANK LTD/ICI804df29e828942e9b7fe5245d,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13566
2023-07-20,"50,000.00",INR,UPI/356760061413/UPI/DUMMY NAME/State Bank Of I/ICI1dd896cdec414a42b2fb4f1c8c21,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,,,,13567
